LSOA_code,LSOA_name,Subjective_wellbeing_Likert_score,Subjective_wellbeing_Caseness_score,Physical_Component_Summary,Mental_Component_Summary,Household_net_income_monthly
S01012850,"Burgh, Eastfield and Silverbank - 03",12.31862745,2.267973856,47.0326634,46.58161765,2795.097248
S01012851,"Burgh, Eastfield and Silverbank - 04",11.609538,2.005961252,47.31907601,48.25549925,3109.288419
S01012852,"Burgh, Eastfield and Silverbank - 05",10.81195079,1.586994728,50.84019332,49.2312478,3653.890058
S01012853,"Burgh, Eastfield and Silverbank - 06",10.80148148,1.591111111,49.18857778,49.8357037,3346.059581
S01012854,"Burgh, Eastfield and Silverbank - 07",10.91230769,1.490769231,50.80201538,49.24206154,3608.392939
S01012855,"Burgh, Eastfield and Silverbank - 08",11.42578125,1.919921875,51.59771484,48.14068359,3387.468189
S01012856,Farme Cross and Gallowflat North - 01,11.96433666,2.126961484,47.14323823,47.40747504,2746.019854
S01012857,Farme Cross and Gallowflat North - 02,11.79761905,2.010582011,46.13132275,47.7705291,2497.947513
S01012858,Farme Cross and Gallowflat North - 03,12.39901478,2.34318555,46.43627258,46.24147783,2575.664629
S01012859,Farme Cross and Gallowflat North - 04,12.06835722,2.156560088,48.96697905,46.79943771,2926.026795
S01012860,Shawfield and Clincarthill - 01,11.34589041,1.832191781,46.08657534,48.89001142,3172.010073
S01012861,Shawfield and Clincarthill - 02,11.13009709,1.640776699,49.18968932,48.59935922,3336.768201
S01012862,Shawfield and Clincarthill - 03,12.5292887,2.428870293,47.27274059,45.55286611,2376.017828
S01012863,Shawfield and Clincarthill - 04,13.53242321,2.924914676,47.44547782,43.65423208,2335.244162
S01012864,Shawfield and Clincarthill - 05,12.52388535,2.503184713,47.02042994,46.38460191,2464.339726
S01012865,Burnhill and Bankhead North - 01,11.70300158,1.965244866,47.09960506,47.40489731,2775.777961
S01012866,Burnhill and Bankhead North - 02,11.98686371,2.124794745,48.08234811,47.41990148,3000.859017
S01012867,Burnhill and Bankhead North - 03,12.36456559,2.31516184,45.17463373,47.11567291,2610.522691
S01012868,Burnhill and Bankhead North - 04,12.47945205,2.37964775,46.93772994,46.35031311,2381.167593
S01012869,Burnhill and Bankhead North - 05,13.58733624,3.028384279,46.855131,44.05382096,2292.548033
S01012870,Bankhead South - 01,11.43758213,1.742444152,48.55332457,48.24965834,2991.037545
S01012871,Bankhead South - 02,11.58578053,1.924265842,49.54625966,48.23803709,3117.069816
S01012872,Bankhead South - 03,11,1.65248227,50.28505319,48.49556738,3172.730907
S01012873,Bankhead South - 04,11.26712329,1.679794521,49.78960616,48.19916096,3454.301369
S01012874,Spittal - 01,12.20981387,2.324873096,47.71448393,46.2937225,2908.900251
S01012875,Spittal - 02,12.30916844,2.292110874,47.94530917,46.54714286,2944.325889
S01012876,Spittal - 03,12.29918699,2.336585366,47.296,46.44206504,2719.124455
S01012877,Spittal - 04,11.24635036,1.748175182,46.71525547,48.89600365,3105.57414
S01012878,High Crosshill - 01,11.09509804,1.619607843,51.20255882,48.70028431,3724.229024
S01012879,High Crosshill - 02,11.35958904,1.748287671,50.48368151,48.53982877,3310.118731
S01012880,High Crosshill - 03,10.95314592,1.591700134,49.76012048,49.69708166,3733.252908
S01012881,High Crosshill - 04,11.32965686,1.775735294,48.85801471,48.77580882,3293.713077
S01012882,Burnside and Springhall - 01,12.32959641,2.347533632,47.49488789,46.31997758,2817.476598
S01012883,Burnside and Springhall - 02,13.25294118,2.923529412,44.69060784,45.07327451,2208.155358
S01012884,Burnside and Springhall - 03,11.86881188,2.056930693,47.7655198,46.92782178,3055.043566
S01012885,Burnside and Springhall - 04,12.30810811,2.410810811,47.10832432,46.66418919,2400.080164
S01012886,Burnside and Springhall - 05,11.09546926,1.63592233,49.87139159,48.80773463,3688.320965
S01012887,Burnside and Springhall - 06,10.89765101,1.538590604,49.60991611,49.09078859,3419.910812
S01012888,Burnside and Springhall - 07,10.9066092,1.567528736,49.2670977,49.42212644,3578.995649
S01012889,Fernhill and Cathkin - 01,11.76692708,2.026041667,50.66846354,47.45895833,3730.653982
S01012890,Fernhill and Cathkin - 02,13.20324006,2.832106038,48.60098675,44.84874816,3067.202879
S01012891,Fernhill and Cathkin - 03,12.02150538,2.066666667,47.78458065,47.59651613,2950.536595
S01012892,Fernhill and Cathkin - 04,12.63041386,2.531280077,46.15347449,46.0752358,2549.098798
S01012893,Fernhill and Cathkin - 05,12.73021002,2.57996769,47.53620355,45.4842811,2620.427416
S01012894,Nerston and EK Landward Area - 01,11.63563502,1.969173859,51.28331073,47.32389026,3771.047256
S01012895,Nerston and EK Landward Area - 02,11.13717694,1.753479125,52.02304175,47.96616302,4070.545122
S01012896,Nerston and EK Landward Area - 03,12.03008596,2.108882521,46.04944126,48.0202149,2651.425899
S01012897,Nerston and EK Landward Area - 04,10.94877049,1.557377049,50.74829918,48.55618852,3496.336391
S01012898,Nerston and EK Landward Area - 05,11.02914798,1.721973094,52.18143498,48.25419283,4263.267336
S01012899,Nerston and EK Landward Area - 06,11.88662132,2.095238095,46.37884354,47.73092971,2602.610477
S01012900,Nerston and EK Landward Area - 07,11.32876712,1.790606654,48.31556751,48.37792564,3311.83691
S01012901,Calderwood East - 01,11.55054152,1.902527076,49.1281769,47.97061372,2870.899747
S01012902,Calderwood East - 02,11.98989899,2.057239057,49.37319865,47.08816498,3011.349094
S01012903,Calderwood East - 03,12.04441041,2.137825421,49.43983155,46.36292496,2944.25593
S01012904,Calderwood East - 04,11.7102649,1.990066225,49.17985099,47.37574503,2975.907431
S01012905,Calderwood East - 05,12.51351351,2.324324324,48.77733888,45.99089397,2942.914813
S01012906,Calderwood Central - 01,11.29829172,1.692509855,49.81448095,48.27805519,2823.021067
S01012907,Calderwood Central - 02,11.46296296,1.792022792,48.9594302,48.16905983,2863.780186
S01012908,Calderwood Central - 03,12.079566,2.113924051,47.76631103,46.98734177,2820.576847
S01012909,Calderwood Central - 04,11.93167702,2.062111801,47.10861284,47.80590062,2626.298075
S01012910,Calderwood Central - 05,12.23157895,2.251315789,46.75609211,46.66689474,2680.346106
S01012911,Calderwood West and Nerston - 01,11.38709677,1.859677419,49.31548387,48.26069355,3114.990465
S01012912,Calderwood West and Nerston - 02,12.0973913,2.182608696,47.69144348,47.36516522,2855.246037
S01012913,Calderwood West and Nerston - 03,11.43021583,1.902158273,48.54028777,47.92184173,3173.835194
S01012914,Calderwood West and Nerston - 04,11.70391061,1.977653631,49.08923184,47.55238827,3022.727669
S01012915,Calderwood West and Nerston - 05,11.96063961,2.051660517,50.18448954,47.24761378,3169.054044
S01012916,St Leonards North - 01,11.13309982,1.812609457,48.53516637,49.30019264,3305.376315
S01012917,St Leonards North - 02,11.10273973,1.580479452,50.00407534,49.00440068,3719.667501
S01012918,St Leonards North - 03,11.25641026,1.734265734,49.13874126,47.9413986,2938.586131
S01012919,St Leonards North - 04,11.5440806,1.934508816,48.64405542,48.06622166,2877.959418
S01012920,St Leonards North - 05,10.82926829,1.536585366,50.14676829,49.43384146,3630.312537
S01012921,St Leonards North - 06,11.47972973,1.891891892,48.46842905,47.85189189,2938.111166
S01012922,St Leonards North - 07,11.45692159,1.903194579,50.64515973,47.87754114,3519.727654
S01012923,St Leonards South - 01,11.46972477,1.860550459,49.83051376,48.00917431,3262.697813
S01012924,St Leonards South - 02,11.91586538,1.995192308,49.18043269,47.27644231,2926.40995
S01012925,St Leonards South - 03,11.12280702,1.679197995,50.7164411,48.79325815,3734.02552
S01012926,St Leonards South - 04,11.34574468,1.787234043,50.09817376,48.4518617,3512.847002
S01012927,St Leonards South - 05,11.09983361,1.617304493,50.11605657,48.14687188,3147.24869
S01012928,St Leonards South - 06,11.35428571,1.817142857,49.86542857,48.63785714,3335.268316
S01012929,St Leonards South - 07,10.96954315,1.612521151,49.77072758,48.97109983,3242.366722
S01012930,East Mains - 01,11.31360202,1.819899244,46.98832494,48.58556675,2751.035667
S01012931,East Mains - 02,11.95578674,2.041612484,48.38657997,47.81548765,3090.766802
S01012932,East Mains - 03,11.06081081,1.695945946,51.67288288,48.44898649,3581.651886
S01012933,East Mains - 04,11.66310976,1.881097561,48.91623476,47.90010671,3176.65579
S01012934,West Mains - 01,11.67001675,2.038525963,47.34278057,47.7621273,2847.920486
S01012935,West Mains - 02,11.74816984,1.972181552,49.64903367,47.49395315,3084.161652
S01012936,West Mains - 03,11.4025788,1.848137536,48.90982808,49.03540115,3166.889945
S01012937,West Mains - 04,11.28264758,1.751341682,50.06159213,48.05302326,3217.548301
S01012938,Stewartfield East - 01,11.1663837,1.747028862,49.73840407,49.03456706,3573.227232
S01012939,Stewartfield East - 02,11.00192678,1.591522158,51.24082852,49.53042389,3698.575628
S01012940,Stewartfield East - 03,10.93494424,1.563197026,51.19143123,49.26758364,3964.017936
S01012941,Stewartfield East - 04,10.7003367,1.466329966,52.40218855,49.42590909,4150.744456
S01012942,Stewartfield West - 01,12.44556114,2.273031826,49.00296482,46.31175879,2878.270868
S01012943,Stewartfield West - 02,10.98220065,1.577669903,51.14865696,48.9918123,3563.141327
S01012944,Stewartfield West - 03,10.90497738,1.592760181,49.95658371,49.72108597,3783.045276
S01012945,Stewartfield West - 04,11.06,1.695384615,51.37169231,48.92209231,4252.698847
S01012946,Stewartfield West - 05,10.76315789,1.504155125,51.46680055,49.04666205,3924.348006
S01012947,Stewartfield West - 06,11.12793734,1.668407311,52.01396867,48.66723238,4349.855661
S01012948,"Thorntonhall, Jackton and Gardenhall - 01",10.78413284,1.322878229,50.47531365,49.4052952,3834.991036
S01012949,"Thorntonhall, Jackton and Gardenhall - 02",11.02828619,1.655574043,50.36356073,49.24056572,3656.564625
S01012950,"Thorntonhall, Jackton and Gardenhall - 03",10.83918129,1.546783626,52.15615497,48.70393275,4156.724528
S01012951,"Thorntonhall, Jackton and Gardenhall - 04",10.75669882,1.452304394,53.51827438,48.84688103,4561.987138
S01012952,"Thorntonhall, Jackton and Gardenhall - 05",10.67975831,1.481873112,51.31703927,49.5976284,4321.72046
S01012953,Hairmyres and Westwood West - 01,10.65697674,1.379844961,51.05034884,49.81327519,3644.172191
S01012954,Hairmyres and Westwood West - 02,10.7513089,1.413612565,51.40133508,49.37256545,3777.622491
S01012955,Hairmyres and Westwood West - 03,10.99199085,1.64187643,51.47573227,48.60216247,4046.75631
S01012956,Hairmyres and Westwood West - 04,11.51122995,1.91657754,47.18873797,47.91554011,3155.882165
S01012957,Hairmyres and Westwood West - 05,11.68819188,2.005535055,48.60948339,47.56367159,2976.119999
S01012958,Mossneuk and Newlandsmuir - 01,11.57683742,1.897550111,49.67759465,48.34162584,3501.319516
S01012959,Mossneuk and Newlandsmuir - 02,10.96312364,1.661605206,51.30149675,48.93770065,3614.661146
S01012960,Mossneuk and Newlandsmuir - 03,11.64285714,1.905529954,50.58967742,48.26207373,3531.246493
S01012961,Mossneuk and Newlandsmuir - 04,10.5,1.388020833,50.68585938,49.29942708,3773.529763
S01012962,Mossneuk and Newlandsmuir - 05,10.66353383,1.366541353,50.63219925,49.76979323,3817.217114
S01012963,Crosshouse and Lindsayfield - 01,10.70992366,1.494656489,52.10012214,48.6390687,3959.239064
S01012964,Crosshouse and Lindsayfield - 02,10.94129979,1.591194969,52.42928721,48.24062893,4113.134575
S01012965,Crosshouse and Lindsayfield - 03,11.97648903,2.061128527,48.53661442,46.95285266,3551.675465
S01012966,Crosshouse and Lindsayfield - 04,11.24672709,1.747230614,49.91391742,48.25995972,3635.423626
S01012967,Crosshouse and Lindsayfield - 05,11.27027027,1.672972973,49.86894595,47.76994595,3367.084028
S01012968,Crosshouse and Lindsayfield - 06,11.448,1.872,49.82358,47.75488,3076.707922
S01012969,Crosshouse and Lindsayfield - 07,11.49069374,1.871404399,47.95341794,48.03827411,2971.621638
S01012970,Whitehills West - 01,11.45575221,1.814159292,48.60710177,48.11469027,3172.852677
S01012971,Whitehills West - 02,12.01030928,2.06185567,49.83376289,46.97780069,3325.922569
S01012972,Whitehills West - 03,11.88052373,2.135842881,48.40767594,47.4095581,3085.251624
S01012973,Whitehills West - 04,11.4512987,1.873376623,48.50100649,48.0488474,3200.14183
S01012974,Whitehills West - 05,12.10808179,2.216163583,47.85652386,47.02438169,3186.393717
S01012975,Greenhills - 01,12.03696099,2.154004107,47.55084189,47.29199179,3057.27322
S01012976,Greenhills - 02,11.94117647,2.10741688,48.15790281,47.3842711,2928.264935
S01012977,Greenhills - 03,11.65217391,1.950850662,49.52933837,47.3536673,3194.548034
S01012978,Greenhills - 04,11.7972973,2.089527027,49.21290541,47.03327703,2995.441266
S01012979,Greenhills - 05,11.32879377,1.770428016,48.93988327,49.25422179,3335.766864
S01012980,Westwood South - 01,11.80364372,2.030364372,49.53313765,47.3161336,2963.525538
S01012981,Westwood South - 02,11.53427065,1.905096661,50.56671353,46.93079086,3092.11811
S01012982,Westwood South - 03,11.80385289,1.931698774,48.89509632,47.33929947,3060.797073
S01012983,Westwood South - 04,11.15831987,1.705977383,50.13945073,48.63636511,3388.705302
S01012984,Westwood South - 05,11.19811321,1.701886792,50.36101887,48.50760377,3164.127317
S01012985,Westwood South - 06,11.36825886,1.722650231,49.81411402,48.25636364,3303.661917
S01012986,Westwood East - 01,11.80140845,2.074647887,49.69957746,46.75916901,2983.053925
S01012987,Westwood East - 02,11.67596899,1.956589147,48.68381395,47.9464186,2871.301039
S01012988,Westwood East - 03,11.49175824,1.850274725,48.48396978,48.31739011,2725.976057
S01012989,Westwood East - 04,11.2394015,1.670822943,48.43264339,48.83455112,3324.037856
S01012990,The Murray - 01,11.93008475,2.13559322,47.785,47.44108051,2973.716952
S01012991,The Murray - 02,11.66412214,1.917557252,48.75853435,47.78658015,3179.821512
S01012992,The Murray - 03,11.7073955,2.01607717,48.09956592,47.89159164,2926.38136
S01012993,The Murray - 04,12.02725724,2.109028961,48.60611584,47.06274276,2774.626202
S01012994,The Murray - 05,11.94530154,2.039270687,48.06576438,47.40695652,2519.590043
S01012995,"Birniehill, Kelvin and Whitehills East - 01",11.76557377,1.960655738,49.21829508,48.08377049,3347.048383
S01012996,"Birniehill, Kelvin and Whitehills East - 02",11.5083682,1.709205021,50.51635983,47.96705021,3434.082053
S01012997,"Birniehill, Kelvin and Whitehills East - 03",11.26121372,1.783641161,48.2705277,48.5176781,2940.647522
S01012998,"Birniehill, Kelvin and Whitehills East - 04",11.33210332,1.7699877,50.48232472,48.0497171,3410.47866
S01012999,"Birniehill, Kelvin and Whitehills East - 05",12.08527132,2.129198966,49.49586563,47.43801034,3083.914574
S01013000,"Birniehill, Kelvin and Whitehills East - 06",11.47565543,1.812734082,49.00114232,49.13279026,2927.633861
S01013122,IZ01 - 01,12.352657,2.101449275,49.3536715,46.76227053,3330.942221
S01013123,IZ01 - 02,12.18353345,2.344768439,48.2435163,45.90296741,2736.663613
S01013124,IZ01 - 03,11.81899642,1.992831541,48.05883513,47.11636201,2922.012149
S01013125,IZ01 - 04,11.98145286,1.982998454,48.45205564,47.26159196,2944.677977
S01013126,IZ01 - 05,13.40069686,2.8728223,46.63783972,44.12843206,2624.59695
S01013127,IZ01 - 06,13.11802233,2.800637959,46.31583732,45.30223285,2600.307307
S01013128,IZ02 - 01,12.8647619,2.56952381,47.28895238,45.35186667,2250.025352
S01013129,IZ02 - 02,11.80453564,2.060475162,47.71806695,47.42212743,2856.431371
S01013130,IZ02 - 03,12.47580645,2.455645161,47.94856855,45.85905242,2694.723348
S01013131,IZ02 - 04,11.93638171,2.041749503,48.67308151,46.64502982,2651.288624
S01013132,IZ02 - 05,12.87004405,2.669603524,46.80202643,45.19090308,2313.292662
S01013133,IZ02 - 06,12.69147789,2.569579288,45.56015102,46.18717368,2635.760485
S01013134,IZ03 - 01,11.78070175,1.985380117,48.43576023,47.27872807,2990.827741
S01013135,IZ03 - 02,12.84313725,2.54248366,46.48227124,44.9248366,2355.290175
S01013136,IZ03 - 03,11.76759628,2.05312085,47.50282869,47.60091633,2946.900876
S01013137,IZ03 - 04,11.98211382,2.141463415,46.94881301,47.34060163,3091.869343
S01013138,IZ03 - 05,12.89205703,2.621181263,48.14077393,44.91107943,2579.544391
S01013139,IZ03 - 06,13.19835841,2.829001368,47.14377565,45.02597811,2762.488782
S01013140,IZ03 - 07,13.13311688,2.74512987,46.99137987,45.46878247,2855.870668
S01013141,IZ04 - 01,12.28274968,2.359273671,48.31876783,46.20760052,2833.783382
S01013142,IZ04 - 02,13.66191155,3.128388017,43.35796006,44.1575321,2075.35535
S01013143,IZ04 - 03,11.87962963,2.037037037,48.56101852,46.87783951,2999.005799
S01013144,IZ04 - 04,12.17823129,2.240816327,47.3602585,46.6309932,2937.875254
S01013145,IZ04 - 05,11.95644891,2.105527638,47.81865997,46.80641541,2853.545733
S01013146,IZ04 - 06,12.6097561,2.479674797,48.11799458,46.30869919,2862.492921
S01013147,IZ05 - 01,11.88428325,2.094991364,48.51466321,47.47493955,3124.079363
S01013148,IZ05 - 02,11.6656,1.9584,49.148784,47.967088,3024.215678
S01013149,IZ05 - 03,11.679941,1.915929204,49.38839233,47.52138643,2941.008192
S01013150,IZ05 - 04,11.50217707,1.943396226,47.46489115,48.46690856,2885.244995
S01013151,IZ05 - 05,10.84632517,1.454342984,49.71296214,48.77621381,3316.429264
S01013152,IZ06 - 01,11.99606815,2.082568807,48.58837484,47.26268676,3273.653359
S01013153,IZ06 - 02,12.73740458,2.540458015,47.89317557,45.60717557,2644.995223
S01013154,IZ06 - 03,12.38613861,2.329561528,48.96289958,46.56589816,2945.305615
S01013155,IZ06 - 04,12.88599349,2.659609121,49.23653094,44.80830619,2690.377052
S01013156,IZ06 - 05,13.20169492,2.733898305,47.66215254,44.64728814,2718.11661
S01013157,IZ06 - 06,12.54148472,2.470160116,47.14694323,45.97954876,2824.583132
S01013158,IZ07 - 01,10.90485075,1.503731343,48.93660448,49.94927239,3665.526352
S01013159,IZ07 - 02,11.30912477,1.716945996,49.92925512,48.83471136,3427.614093
S01013160,IZ07 - 03,10.91036907,1.492091388,51.12370826,49.0986116,3880.145707
S01013161,IZ07 - 04,11.82012579,2.027672956,48.9112956,47.48045283,2910.774848
S01013162,IZ07 - 05,11.74689441,2.071428571,47.40652174,47.45548137,2649.714061
S01013163,IZ07 - 06,11.21693122,1.700176367,50.60118166,48.4122575,3296.84634
S01013164,IZ08 - 01,12.09820359,2.214371257,48.28501796,46.89883832,3184.984424
S01013165,IZ08 - 02,11.43579235,1.830601093,47.56545082,48.23121585,3085.537649
S01013166,IZ08 - 03,13.42418773,2.909747292,44.7451444,44.74916968,2018.001819
S01013167,IZ08 - 04,13.92897196,3.285981308,46.13211215,43.81745794,2194.715591
S01013168,IZ08 - 05,11.90250696,2.105849582,46.41993036,47.0368663,2853.51398
S01013169,IZ08 - 06,12.4852071,2.49260355,46.51622781,46.78153846,2711.019674
S01013170,IZ08 - 07,12.83908046,2.514942529,46.30358621,46.23328736,2669.161499
S01013171,IZ09 - 01,11.70775348,1.956262425,50.43675944,47.92856859,3250.072807
S01013172,IZ09 - 02,11.57377049,1.936247723,48.31806922,47.67233151,3175.920085
S01013173,IZ09 - 03,11.36173393,1.772795217,48.95239163,48.28180867,3263.433922
S01013174,IZ09 - 04,11.2143975,1.763693271,51.82082942,48.25516432,3792.396929
S01013175,IZ09 - 05,11.33333333,1.752336449,49.44686916,48.2561838,3627.502173
S01013176,IZ09 - 06,11.5,1.816129032,49.25316129,48.51356452,2972.770777
S01013177,IZ09 - 07,11.26305609,1.750483559,49.9287234,48.19087041,3266.801294
S01013178,IZ10 - 01,11.38269795,1.939882698,49.24847507,48.67115836,3417.638421
S01013179,IZ10 - 02,11.74782609,1.943478261,48.50034783,47.92521739,3222.051015
S01013180,IZ10 - 03,10.57275542,1.39628483,51.83913313,49.71195046,3527.193103
S01013181,IZ10 - 04,11.26436782,1.768472906,48.55037767,48.4583087,3280.949851
S01013182,IZ10 - 05,11.91311216,2.063191153,47.71368088,47.13124803,2746.934486
S01013183,IZ10 - 06,11.15593705,1.711015737,49.29290415,48.79834049,3578.855066
S01013184,IZ11 - 01,12.76363636,2.462337662,47.63392208,45.46997403,2603.391036
S01013185,IZ11 - 02,11.97815126,2.173109244,47.43405042,47.75287395,2678.726863
S01013186,IZ11 - 03,12.91696113,2.522968198,48.45072438,45.72918728,2765.090229
S01013187,IZ11 - 04,12.91988131,2.673590504,48.65143917,45.56522255,2812.25697
S01013188,IZ11 - 05,12.08562691,2.131498471,49.68480122,47.17755352,3408.117024
S01013189,IZ11 - 06,11.47686117,1.800804829,49.81193159,47.69694165,3739.562268
S01013190,IZ11 - 07,11.73504274,1.977777778,48.33888889,47.2957265,3090.695968
S01013191,IZ12 - 01,10.79716981,1.533018868,51.9755283,49.05263208,3924.551536
S01013192,IZ12 - 02,11.52226233,1.89290012,48.39707581,48.2054633,3169.931983
S01013193,IZ12 - 03,11.14411765,1.704411765,48.69361765,49.00998529,2880.462086
S01013194,IZ12 - 04,11.18018018,1.533783784,50.32720721,48.67337838,3043.960187
S01013195,IZ12 - 05,12.09534884,2.210465116,48.09639535,46.71381395,2710.934484
S01013196,IZ12 - 06,11.06946984,1.619744059,50.06440585,48.92519196,3064.939058
S01013197,IZ12 - 07,10.79273504,1.461538462,49.12613248,49.08004274,3239.763855
S01013198,IZ12 - 08,12.1889313,2.228053435,48.44996183,46.49745229,3210.071423
S01013199,IZ13 - 01,11.47668998,1.875291375,47.40048951,48.13714452,2900.712927
S01013200,IZ13 - 02,12.24912892,2.31533101,48.94141115,47.14243902,3046.776366
S01013201,IZ13 - 03,13.66666667,3.122641509,45.97471698,44.25795597,2350.404953
S01013202,IZ13 - 04,12.46260388,2.24099723,48.63969529,45.77451524,3055.035574
S01013203,IZ13 - 05,12.33333333,2.274509804,48.66750446,46.58163993,2721.106202
S01013204,IZ13 - 06,11.3104,1.7504,50.66896,48.454608,3330.251319
S01013205,IZ13 - 07,12.17369727,2.260545906,48.71215881,46.15074442,2804.612701
S01013206,IZ13 - 08,12.54393305,2.422594142,47.82805439,45.89903766,2788.170124
S01013207,IZ14 - 01,12.25306122,2.299319728,47.51406803,46.22948299,2941.404636
S01013208,IZ14 - 02,12.11971831,2.250704225,47.18621127,46.22447887,2914.325674
S01013209,IZ14 - 03,11.64852941,1.961764706,47.67785294,47.43172059,2798.329955
S01013210,IZ14 - 04,10.93258427,1.582022472,50.16092135,49.47752809,3500.447369
S01013211,IZ14 - 05,12.24594595,2.331081081,49.04874324,47.01793243,2943.634582
S01013212,IZ14 - 06,11.05656109,1.606334842,52.03884615,48.43237557,4166.725651
S01013213,IZ14 - 07,10.58370044,1.517621145,51.46599119,49.69581498,3887.358506
S01013214,IZ15 - 01,10.73224044,1.448087432,51.68535519,48.99281421,3637.20339
S01013215,IZ15 - 02,11.64303483,1.951492537,49.8086194,47.76404229,3121.637697
S01013216,IZ15 - 03,12.35380835,2.42997543,49.14916462,46.21609337,3168.381061
S01013217,IZ15 - 04,11.67342799,1.85801217,49.08383367,47.90257606,3088.180993
S01013218,IZ15 - 05,12.10926366,2.109263658,49.25995249,45.91498812,2842.705816
S01013219,IZ15 - 06,12.58402204,2.426997245,47.83192837,46.34071625,3097.762151
S01013220,IZ15 - 07,11.79074447,2.102615694,47.54390342,47.19476861,2708.564607
S01013221,IZ15 - 08,11.97803807,2.111273792,47.84281113,47.52922401,3131.276315
S01013222,IZ15 - 09,12.87070707,2.628282828,45.8109697,45.54608081,2507.735393
S01013223,IZ16 - 01,12.04150579,2.212355212,46.85848456,47.07298263,2586.190572
S01013224,IZ16 - 02,11.50668896,1.918060201,48.50936455,47.82687291,3312.1053
S01013225,IZ16 - 03,12.60162602,2.559349593,47.8321626,45.55136585,2951.387677
S01013226,IZ16 - 04,11.35677083,1.700520833,50.70184896,49.10479167,3466.265024
S01013227,IZ16 - 05,12.26142857,2.271428571,45.88342857,46.43907143,2496.584374
S01013228,IZ17 - 01,12.4659271,2.283676704,48.38537242,45.94930269,2489.334925
S01013229,IZ17 - 02,12.36605657,2.292845258,48.13489185,46.78259567,2918.784724
S01013230,IZ17 - 03,11.89298893,2.138376384,47.42369004,47.64583026,2813.251646
S01013231,IZ17 - 04,12.05197133,2.220430108,47.43442652,46.98727599,2810.318171
S01013232,IZ17 - 05,11.87068966,2.081034483,47.58467241,47.64034483,2929.332566
S01013233,IZ17 - 06,11.16666667,1.803418803,49.18286325,48.78032051,3278.652476
S01013234,IZ17 - 07,11.0380117,1.505847953,51.23804094,48.91222222,4047.180884
S01013235,IZ17 - 08,11.30107527,1.775729647,48.38456221,48.5278341,2999.910611
S01013236,IZ17 - 09,10.91642651,1.445244957,48.89105187,49.1848415,3656.482569
S01013237,IZ18 - 01,11.79716981,1.979559748,50.46306604,47.15132075,3408.831611
S01013238,IZ18 - 02,13.79912023,3.140762463,46.17095308,44.37337243,2440.772702
S01013239,IZ18 - 03,12.97400612,2.620795107,46.83571865,45.34232416,2704.4806
S01013240,IZ18 - 04,13.36,2.886666667,45.77617778,44.33944444,2444.00438
S01013241,IZ18 - 05,10.76946565,1.451908397,50.20291603,50.34305344,3723.225467
S01013242,IZ18 - 06,11.12665406,1.689981096,49.98996219,49.3079017,3862.933415
W01000974,Bridgend 006A,11.55668605,1.898255814,50.02488372,47.68647771,3369.973566
W01000975,Bridgend 004A,13.02803204,2.74771167,46.60443364,45.03958238,2810.563695
W01000976,Bridgend 003A,12.43502825,2.423728814,48.0939774,45.94890395,2865.786191
W01000977,Bridgend 003B,12.44424934,2.416154522,47.16377524,46.19637401,2924.065775
W01000978,Bridgend 004B,11.87148876,2.08988764,48.87252107,47.40679073,3015.16476
W01000979,Bridgend 015A,11.75252918,2.007782101,50.36617121,47.35995331,3402.319626
W01000980,Bridgend 016A,11.69151911,1.914259087,49.78328052,47.14759553,3223.140901
W01000981,Bridgend 016B,13.29304447,2.857468643,46.98622577,44.48042189,2724.135535
W01000982,Bridgend 016C,11.67179903,1.904376013,49.53880875,47.74235008,3416.626405
W01000983,Bridgend 015B,11.20462046,1.628712871,51.15252475,48.35834158,3445.316015
W01000984,Bridgend 016D,11.55398806,1.916440586,50.83672273,47.57774824,3467.528526
W01000985,Bridgend 015C,11.14351426,1.636614535,51.56292548,48.57160994,4066.528879
W01000986,Bridgend 007A,11.35146444,1.838493724,50.76369038,47.88051046,3360.706065
W01000987,Bridgend 007B,12.16650343,2.235063663,49.0839667,46.56192458,3085.650214
W01000989,Bridgend 013A,11.33500418,1.750208855,49.47113617,48.74116959,3862.315545
W01000990,Bridgend 017B,12.37774167,2.347684809,47.05062551,46.3235987,2980.45256
W01000991,Bridgend 001A,13.73444976,3.089712919,45.36208134,43.18236842,2673.458541
W01000992,Bridgend 001B,12.45218121,2.351510067,46.62780201,45.70684564,2898.951373
W01000993,Bridgend 001C,12.73865546,2.54789916,47.53943697,45.23918487,2997.204531
W01000994,Bridgend 001D,12.31810036,2.327956989,48.0365233,46.10113799,3075.170318
W01000995,Bridgend 001E,11.72044866,1.931837791,47.8508283,47.52653149,3036.311563
W01000996,Bridgend 008A,11.7375,2.03671875,47.96391406,47.33304688,3125.123748
W01000997,Bridgend 012A,11.25501433,1.724928367,48.87351719,48.54325215,3281.317947
W01000998,Bridgend 011A,11.29693309,1.811802974,51.27359665,47.62878253,3590.208729
W01000999,Bridgend 010A,12.25587248,2.307885906,47.99533557,46.71669463,2952.019376
W01001000,Bridgend 010B,11.46387097,1.892258065,48.78045806,48.05581935,3331.017019
W01001001,Bridgend 010C,11.48538462,1.873076923,48.18750769,48.04389231,3197.698649
W01001002,Bridgend 010D,12.93200409,2.628834356,48.3349591,45.54073108,2880.566195
W01001003,Bridgend 015D,10.75362319,1.46215781,48.21946055,49.46273752,3584.023562
